EventID,AssignmentID,SubjectID,EventType,EditType,X-CodeState,X-ElapsedTime,X-Intervene,X-Why,X-How
2295426,A79,S228,File.Edit,paste,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

K{",249681,,,
2295427,A79,S228,File.Edit,paste,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

{",249682,,,
2295446,A79,S228,File.Edit,paste,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana {",249689,,,
2295447,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana( {",249690,,,
2295448,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana() {",249691,,,
2295453,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {",249692,,,
2295455,A79,S228,File.Edit,format,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  ",249711,,,
2295460,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  print",249713,,,
2295461,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  print(",249714,,,
2295463,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  print(K",249716,,,
2295463,A79,S228,File.Edit,delete,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  print(",249716,,,
2295469,A79,S228,File.Edit,delete,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  ",249718,,,
2295475,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while ",249719,,,
2295476,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while x",249721,,,
2295477,A79,S228,File.Edit,delete,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while ",249722,,,
2295478,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (",249735,,,
2295487,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana ",249737,,,
2295492,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != ",249761,,,
2295502,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea",249931,,,
2295502,A79,S228,File.Edit,delete,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != ",249931,,,
2295503,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != o",249932,,,
2295504,A79,S228,File.Edit,delete,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != ",249933,,,
2295509,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea",249936,,,
2295511,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) ",249942,,,
2295513,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
",249944,,,
2295514,A79,S228,File.Edit,format,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    ",249944,,,
2295515,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    k",249945,,,
2295516,A79,S228,File.Edit,delete,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    ",249945,,,
2295521,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print",249946,,,
2295522,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(",249947,,,
2295548,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana.""",249953,,,
2295549,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."")",249955,,,
2295551,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
",249956,,,
2295552,A79,S228,File.Edit,format,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    ",249956,,,
2295557,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin",249963,,,
2295558,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.",249964,,,
2295569,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.reradad",249967,,,
2295569,A79,S228,File.Edit,delete,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.",249967,,,
2295570,A79,S228,File.Edit,paste,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync()",249967,,,
2295571,A79,S228,File.Edit,insert,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",249969,,,
2295572,A79,S228,File.Edit,edit,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    sstdin.readLineSync();",249976,,,
2295579,A79,S228,File.Edit,edit,"import 'dart:io';

main() {
  var oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",249979,,,
2295583,A79,S228,File.Edit,delete,"import 'dart:io';

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",249998,,,
2295586,A79,S228,File.Edit,format,"import 'dart:io';




main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250001,,,
2295589,A79,S228,File.Edit,insert,"import 'dart:io';

varvar


main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250003,,,
2295589,A79,S228,File.Edit,delete,"import 'dart:io';

var


main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250003,,,
2295590,A79,S228,File.Edit,format,"import 'dart:io';

var 


main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250004,,,
2295596,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea 


main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250005,,,
2295600,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = 


main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250013,,,
2295608,A79,S228,File.Edit,paste,"import 'dart:io';

var oikea = ""a""


main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250019,,,
2295611,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
varvar

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250021,,,
2295611,A79,S228,File.Edit,delete,"import 'dart:io';

var oikea = ""a""
var

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250021,,,
2295612,A79,S228,File.Edit,format,"import 'dart:io';

var oikea = ""a""
var 

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250021,,,
2295621,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
var salasana 

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250022,,,
2295623,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
var salasana = 

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250023,,,
2295628,A79,S228,File.Edit,paste,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    stdin.readLineSync();",250025,,,
2295644,A79,S228,File.Edit,edit,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasanastdin.readLineSync();",250033,,,
2295646,A79,S228,File.Edit,paste,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana =stdin.readLineSync();",250035,,,
2295649,A79,S228,File.Edit,format,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    ",250039,,,
2295652,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if ",250043,,,
2295661,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if salasana ",250046,,,
2295663,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if salasana = ",250047,,,
2295673,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if salasana = oikea",250053,,,
2295673,A79,S228,File.Edit,delete,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if salasana = ",250053,,,
2295686,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if salasana = oikea) ",250075,,,
2295687,A79,S228,File.Edit,paste,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if (salasana = oikea) ",250077,D,semantic,"<highlight assignment> Watch out! Assignment (=) and comparison (==) have slightly different syntax. Normally, we use a comparison in the condition."
2295690,A79,S228,File.Edit,format,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if (salasana = oikea)  ",250082,,,
2295692,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if (salasana = oikea) {
 ",250084,,,
2295694,A79,S228,File.Edit,format,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if (salasana = oikea) {
      ",250084,,,
2295705,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if (salasana = oikea) {
      print",250090,,,
2295706,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if (salasana = oikea) {
      print(",250092,,,
2295715,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if (salasana = oikea) {
      print(""Kiitos!""",250098,,,
2295717,A79,S228,File.Edit,insert,"import 'dart:io';

var oikea = ""a""
var salasana = ""a""

main() {
  oikea = stdin.readLineSync();
  kysySalasana(oikea);
}

kysySalasana(oikea) {
  while (salasana != oikea) {
    print(""Kirjoita salasana."");
    salasana = stdin.readLineSync();
    if (salasana = oikea) {
      print(""Kiitos!"")
",250099,,,
